,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping
6994,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,0.094804402,0.038106447,0.626019734,0.039054717,0.345541401,278,109,169,3.039568345,1.990825688,3.715976331,7.141428429,0.000309207
6999,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,0.094804402,0.038106447,0.626019734,0.039054717,0.345541401,278,109,169,3.039568345,1.990825688,3.715976331,7.141428429,0.000309207
7004,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,0.094804402,0.038106447,0.626019734,0.039054717,0.345541401,278,109,169,3.039568345,1.990825688,3.715976331,7.141428429,0.000309207
7009,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,0.094804402,0.038106447,0.626019734,0.039054717,0.345541401,278,109,169,3.039568345,1.990825688,3.715976331,7.141428429,0.000309207
7014,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,0.094804402,0.038106447,0.626019734,0.039054717,0.345541401,278,109,169,3.039568345,1.990825688,3.715976331,7.141428429,0.000309207
7019,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7024,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7029,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7034,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7039,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7044,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7049,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7054,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7059,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7064,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7069,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7074,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7079,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7084,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7089,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7094,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7099,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7104,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7109,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7114,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7119,845,18,0,0.673500509,0.447754924,2721.049094,7286232.42,23518619.36,21.91298141,0.763471272,0.068517012,-0.022158451,0.008200654,0.576966818,0.009177378,0.3476874,112,43,69,7.544642857,5.069767442,9.086956522,14.71299501,0.002726066
7124,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7129,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7134,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7139,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7144,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7149,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7154,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7159,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7164,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7169,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7174,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7179,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7184,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7189,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7194,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7199,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7204,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7209,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7214,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7219,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7224,846,18,0,0.673509864,0.447870229,2722.505938,7290881.415,23518326.95,21.9069815,0.763353822,0.068520441,0.120624265,0.053905691,0.639432859,0.054842771,0.334384858,267,109,158,3.168539326,1.944954128,4.012658228,9.38083152,0.000533937
7229,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7234,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7239,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7244,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7249,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7254,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7259,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7264,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7269,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7274,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7279,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7284,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7289,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7294,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7299,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7304,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7309,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7314,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7319,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7324,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7329,988,13,0,0.464547416,0.804551572,1404.909756,9946.204505,14171.92672,0.880883669,0.587604677,0.174719878,-0.000371653,-0.001022594,0.64673409,3.61e-07,0.100222717,14,6,8,70.57142857,15.0,112.25,1.422124438,0.018161305
7334,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7339,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7344,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7349,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7354,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7359,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7364,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7369,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7374,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7379,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
7384,5000,21,1,0.251811063,1.39552505,2246.946402,133119.2355,119716.5449,1.12630519,0.473495265,0.505844675,0.253627266,0.362002835,0.503940979,0.362235965,0.971108491,1334,428,453,3.748125937,3.848130841,3.74392936,3.108096911,0.002201877
